Número de artículo,Descripción del artículo,Código SN,Nombre SN,Válido,De fecha,Hasta fecha,Nº catálogo SN,Descripción de catálogo de SN,Cantidad,Precio especial,Moneda del precio,Descuento en %
102168,ET AMCNO PRET USA RELAXED A7 L34 14001661021,CN800069933,COMODIN SAS,Y,11/14/2022,,14001661021,"ETIQUETA PAPEL EXP RELAXED, A7 L34","10,000.00",70,COP,0
102169,ET AMCNO PRET USA VINTAGE A1 L30 14001662001,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662001,"ETIQUETA PAPEL EXP TAPERED, A1 L30","1,000.00",305,COP,0
102169,ET AMCNO PRET USA VINTAGE A1 L30 14001662001,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662001,"ETIQUETA PAPEL EXP TAPERED, A1 L30","2,000.00",172,COP,0
102169,ET AMCNO PRET USA VINTAGE A1 L30 14001662001,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662001,"ETIQUETA PAPEL EXP TAPERED, A1 L30","3,000.00",130,COP,0
102169,ET AMCNO PRET USA VINTAGE A1 L30 14001662001,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662001,"ETIQUETA PAPEL EXP TAPERED, A1 L30","5,000.00",97,COP,0
102169,ET AMCNO PRET USA VINTAGE A1 L30 14001662001,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662001,"ETIQUETA PAPEL EXP TAPERED, A1 L30","7,000.00",85,COP,0
102169,ET AMCNO PRET USA VINTAGE A1 L30 14001662001,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662001,"ETIQUETA PAPEL EXP TAPERED, A1 L30","10,000.00",70,COP,0
102170,ET AMCNO PRET USA VINTAGE A1 L32 14001662002,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662002,"ETIQUETA PAPEL EXP TAPERED, A1 L32","1,000.00",305,COP,0
102170,ET AMCNO PRET USA VINTAGE A1 L32 14001662002,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662002,"ETIQUETA PAPEL EXP TAPERED, A1 L32","2,000.00",172,COP,0
102170,ET AMCNO PRET USA VINTAGE A1 L32 14001662002,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662002,"ETIQUETA PAPEL EXP TAPERED, A1 L32","3,000.00",130,COP,0
102170,ET AMCNO PRET USA VINTAGE A1 L32 14001662002,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662002,"ETIQUETA PAPEL EXP TAPERED, A1 L32","5,000.00",97,COP,0
102170,ET AMCNO PRET USA VINTAGE A1 L32 14001662002,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662002,"ETIQUETA PAPEL EXP TAPERED, A1 L32","7,000.00",85,COP,0
102170,ET AMCNO PRET USA VINTAGE A1 L32 14001662002,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662002,"ETIQUETA PAPEL EXP TAPERED, A1 L32","10,000.00",70,COP,0
102171,ET AMCNO PRET USA VINTAGE A1 L34 14001662003,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662003,"ETIQUETA PAPEL EXP TAPERED, A1 L34","1,000.00",305,COP,0
102171,ET AMCNO PRET USA VINTAGE A1 L34 14001662003,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662003,"ETIQUETA PAPEL EXP TAPERED, A1 L34","2,000.00",172,COP,0
102171,ET AMCNO PRET USA VINTAGE A1 L34 14001662003,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662003,"ETIQUETA PAPEL EXP TAPERED, A1 L34","3,000.00",130,COP,0
102171,ET AMCNO PRET USA VINTAGE A1 L34 14001662003,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662003,"ETIQUETA PAPEL EXP TAPERED, A1 L34","5,000.00",97,COP,0
102171,ET AMCNO PRET USA VINTAGE A1 L34 14001662003,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662003,"ETIQUETA PAPEL EXP TAPERED, A1 L34","7,000.00",85,COP,0
102171,ET AMCNO PRET USA VINTAGE A1 L34 14001662003,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662003,"ETIQUETA PAPEL EXP TAPERED, A1 L34","10,000.00",70,COP,0
102172,ET AMCNO PRET USA VINTAGE A2 L30 14001662004,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662004,"ETIQUETA PAPEL EXP TAPERED, A2 L30","1,000.00",305,COP,0
102172,ET AMCNO PRET USA VINTAGE A2 L30 14001662004,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662004,"ETIQUETA PAPEL EXP TAPERED, A2 L30","2,000.00",172,COP,0
102172,ET AMCNO PRET USA VINTAGE A2 L30 14001662004,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662004,"ETIQUETA PAPEL EXP TAPERED, A2 L30","3,000.00",130,COP,0
102172,ET AMCNO PRET USA VINTAGE A2 L30 14001662004,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662004,"ETIQUETA PAPEL EXP TAPERED, A2 L30","5,000.00",97,COP,0
102172,ET AMCNO PRET USA VINTAGE A2 L30 14001662004,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662004,"ETIQUETA PAPEL EXP TAPERED, A2 L30","7,000.00",85,COP,0
102172,ET AMCNO PRET USA VINTAGE A2 L30 14001662004,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662004,"ETIQUETA PAPEL EXP TAPERED, A2 L30","10,000.00",70,COP,0
102173,ET AMCNO PRET USA VINTAGE A2 L32 14001662005,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662005,"ETIQUETA PAPEL EXP TAPERED, A2 L32","1,000.00",305,COP,0
102173,ET AMCNO PRET USA VINTAGE A2 L32 14001662005,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662005,"ETIQUETA PAPEL EXP TAPERED, A2 L32","2,000.00",172,COP,0
102173,ET AMCNO PRET USA VINTAGE A2 L32 14001662005,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662005,"ETIQUETA PAPEL EXP TAPERED, A2 L32","3,000.00",130,COP,0
102173,ET AMCNO PRET USA VINTAGE A2 L32 14001662005,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662005,"ETIQUETA PAPEL EXP TAPERED, A2 L32","5,000.00",97,COP,0
102173,ET AMCNO PRET USA VINTAGE A2 L32 14001662005,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662005,"ETIQUETA PAPEL EXP TAPERED, A2 L32","7,000.00",85,COP,0
102173,ET AMCNO PRET USA VINTAGE A2 L32 14001662005,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662005,"ETIQUETA PAPEL EXP TAPERED, A2 L32","10,000.00",70,COP,0
102174,ET AMCNO PRET USA VINTAGE A2 L34 14001662006,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662006,"ETIQUETA PAPEL EXP TAPERED, A2 L34","1,000.00",305,COP,0
102174,ET AMCNO PRET USA VINTAGE A2 L34 14001662006,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662006,"ETIQUETA PAPEL EXP TAPERED, A2 L34","2,000.00",172,COP,0
102174,ET AMCNO PRET USA VINTAGE A2 L34 14001662006,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662006,"ETIQUETA PAPEL EXP TAPERED, A2 L34","3,000.00",130,COP,0
102174,ET AMCNO PRET USA VINTAGE A2 L34 14001662006,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662006,"ETIQUETA PAPEL EXP TAPERED, A2 L34","5,000.00",97,COP,0
102174,ET AMCNO PRET USA VINTAGE A2 L34 14001662006,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662006,"ETIQUETA PAPEL EXP TAPERED, A2 L34","7,000.00",85,COP,0
102174,ET AMCNO PRET USA VINTAGE A2 L34 14001662006,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662006,"ETIQUETA PAPEL EXP TAPERED, A2 L34","10,000.00",70,COP,0
102175,ET AMCNO PRET USA VINTAGE A3 L30 14001662007,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662007,"ETIQUETA PAPEL EXP TAPERED, A3 L30","1,000.00",305,COP,0
102175,ET AMCNO PRET USA VINTAGE A3 L30 14001662007,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662007,"ETIQUETA PAPEL EXP TAPERED, A3 L30","2,000.00",172,COP,0
102175,ET AMCNO PRET USA VINTAGE A3 L30 14001662007,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662007,"ETIQUETA PAPEL EXP TAPERED, A3 L30","3,000.00",130,COP,0
102175,ET AMCNO PRET USA VINTAGE A3 L30 14001662007,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662007,"ETIQUETA PAPEL EXP TAPERED, A3 L30","5,000.00",97,COP,0
102175,ET AMCNO PRET USA VINTAGE A3 L30 14001662007,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662007,"ETIQUETA PAPEL EXP TAPERED, A3 L30","7,000.00",85,COP,0
102175,ET AMCNO PRET USA VINTAGE A3 L30 14001662007,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662007,"ETIQUETA PAPEL EXP TAPERED, A3 L30","10,000.00",70,COP,0
102176,ET AMCNO PRET USA VINTAGE A3 L32 14001662008,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662008,"ETIQUETA PAPEL EXP TAPERED, A3 L32","1,000.00",305,COP,0
102176,ET AMCNO PRET USA VINTAGE A3 L32 14001662008,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662008,"ETIQUETA PAPEL EXP TAPERED, A3 L32","2,000.00",172,COP,0
102176,ET AMCNO PRET USA VINTAGE A3 L32 14001662008,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662008,"ETIQUETA PAPEL EXP TAPERED, A3 L32","3,000.00",130,COP,0
102176,ET AMCNO PRET USA VINTAGE A3 L32 14001662008,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662008,"ETIQUETA PAPEL EXP TAPERED, A3 L32","5,000.00",97,COP,0
102176,ET AMCNO PRET USA VINTAGE A3 L32 14001662008,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662008,"ETIQUETA PAPEL EXP TAPERED, A3 L32","7,000.00",85,COP,0
102176,ET AMCNO PRET USA VINTAGE A3 L32 14001662008,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662008,"ETIQUETA PAPEL EXP TAPERED, A3 L32","10,000.00",70,COP,0
102177,ET AMCNO PRET USA VINTAGE A3 L34 14001662009,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662009,"ETIQUETA PAPEL EXP TAPERED, A3 L34","1,000.00",305,COP,0
102177,ET AMCNO PRET USA VINTAGE A3 L34 14001662009,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662009,"ETIQUETA PAPEL EXP TAPERED, A3 L34","2,000.00",172,COP,0
102177,ET AMCNO PRET USA VINTAGE A3 L34 14001662009,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662009,"ETIQUETA PAPEL EXP TAPERED, A3 L34","3,000.00",130,COP,0
102177,ET AMCNO PRET USA VINTAGE A3 L34 14001662009,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662009,"ETIQUETA PAPEL EXP TAPERED, A3 L34","5,000.00",97,COP,0
102177,ET AMCNO PRET USA VINTAGE A3 L34 14001662009,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662009,"ETIQUETA PAPEL EXP TAPERED, A3 L34","7,000.00",85,COP,0
102177,ET AMCNO PRET USA VINTAGE A3 L34 14001662009,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662009,"ETIQUETA PAPEL EXP TAPERED, A3 L34","10,000.00",70,COP,0
102178,ET AMCNO PRET USA VINTAGE A4 L30 14001662010,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662010,"ETIQUETA PAPEL EXP TAPERED, A4 L30","1,000.00",305,COP,0
102178,ET AMCNO PRET USA VINTAGE A4 L30 14001662010,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662010,"ETIQUETA PAPEL EXP TAPERED, A4 L30","2,000.00",172,COP,0
102178,ET AMCNO PRET USA VINTAGE A4 L30 14001662010,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662010,"ETIQUETA PAPEL EXP TAPERED, A4 L30","3,000.00",130,COP,0
102178,ET AMCNO PRET USA VINTAGE A4 L30 14001662010,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662010,"ETIQUETA PAPEL EXP TAPERED, A4 L30","5,000.00",97,COP,0
102178,ET AMCNO PRET USA VINTAGE A4 L30 14001662010,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662010,"ETIQUETA PAPEL EXP TAPERED, A4 L30","7,000.00",85,COP,0
102178,ET AMCNO PRET USA VINTAGE A4 L30 14001662010,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662010,"ETIQUETA PAPEL EXP TAPERED, A4 L30","10,000.00",70,COP,0
102179,ET AMCNO PRET USA VINTAGE A4 L32 14001662011,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662011,"ETIQUETA PAPEL EXP TAPERED, A4 L32","1,000.00",305,COP,0
102179,ET AMCNO PRET USA VINTAGE A4 L32 14001662011,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662011,"ETIQUETA PAPEL EXP TAPERED, A4 L32","2,000.00",172,COP,0
102179,ET AMCNO PRET USA VINTAGE A4 L32 14001662011,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662011,"ETIQUETA PAPEL EXP TAPERED, A4 L32","3,000.00",130,COP,0
102179,ET AMCNO PRET USA VINTAGE A4 L32 14001662011,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662011,"ETIQUETA PAPEL EXP TAPERED, A4 L32","5,000.00",97,COP,0
102179,ET AMCNO PRET USA VINTAGE A4 L32 14001662011,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662011,"ETIQUETA PAPEL EXP TAPERED, A4 L32","7,000.00",85,COP,0
102179,ET AMCNO PRET USA VINTAGE A4 L32 14001662011,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662011,"ETIQUETA PAPEL EXP TAPERED, A4 L32","10,000.00",70,COP,0
102180,ET AMCNO PRET USA VINTAGE A4 L34 14001662012,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662012,"ETIQUETA PAPEL EXP TAPERED, A4 L34","1,000.00",305,COP,0
102180,ET AMCNO PRET USA VINTAGE A4 L34 14001662012,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662012,"ETIQUETA PAPEL EXP TAPERED, A4 L34","2,000.00",172,COP,0
102180,ET AMCNO PRET USA VINTAGE A4 L34 14001662012,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662012,"ETIQUETA PAPEL EXP TAPERED, A4 L34","3,000.00",130,COP,0
102180,ET AMCNO PRET USA VINTAGE A4 L34 14001662012,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662012,"ETIQUETA PAPEL EXP TAPERED, A4 L34","5,000.00",97,COP,0
102180,ET AMCNO PRET USA VINTAGE A4 L34 14001662012,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662012,"ETIQUETA PAPEL EXP TAPERED, A4 L34","7,000.00",85,COP,0
102180,ET AMCNO PRET USA VINTAGE A4 L34 14001662012,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662012,"ETIQUETA PAPEL EXP TAPERED, A4 L34","10,000.00",70,COP,0
102181,ET AMCNO PRET USA VINTAGE A5 L30 14001662013,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662013,"ETIQUETA PAPEL EXP TAPERED, A5 L30","1,000.00",305,COP,0
102181,ET AMCNO PRET USA VINTAGE A5 L30 14001662013,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662013,"ETIQUETA PAPEL EXP TAPERED, A5 L30","2,000.00",172,COP,0
102181,ET AMCNO PRET USA VINTAGE A5 L30 14001662013,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662013,"ETIQUETA PAPEL EXP TAPERED, A5 L30","3,000.00",130,COP,0
102181,ET AMCNO PRET USA VINTAGE A5 L30 14001662013,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662013,"ETIQUETA PAPEL EXP TAPERED, A5 L30","5,000.00",97,COP,0
102181,ET AMCNO PRET USA VINTAGE A5 L30 14001662013,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662013,"ETIQUETA PAPEL EXP TAPERED, A5 L30","7,000.00",85,COP,0
102181,ET AMCNO PRET USA VINTAGE A5 L30 14001662013,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662013,"ETIQUETA PAPEL EXP TAPERED, A5 L30","10,000.00",70,COP,0
102182,ET AMCNO PRET USA VINTAGE A5 L32 14001662014,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662014,"ETIQUETA PAPEL EXP TAPERED, A5 L32","1,000.00",305,COP,0
102182,ET AMCNO PRET USA VINTAGE A5 L32 14001662014,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662014,"ETIQUETA PAPEL EXP TAPERED, A5 L32","2,000.00",172,COP,0
102182,ET AMCNO PRET USA VINTAGE A5 L32 14001662014,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662014,"ETIQUETA PAPEL EXP TAPERED, A5 L32","3,000.00",130,COP,0
102182,ET AMCNO PRET USA VINTAGE A5 L32 14001662014,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662014,"ETIQUETA PAPEL EXP TAPERED, A5 L32","5,000.00",97,COP,0
102182,ET AMCNO PRET USA VINTAGE A5 L32 14001662014,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662014,"ETIQUETA PAPEL EXP TAPERED, A5 L32","7,000.00",85,COP,0
102182,ET AMCNO PRET USA VINTAGE A5 L32 14001662014,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662014,"ETIQUETA PAPEL EXP TAPERED, A5 L32","10,000.00",70,COP,0
102183,ET AMCNO PRET USA VINTAGE A5 L34 14001662015,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662015,"ETIQUETA PAPEL EXP TAPERED, A5 L34","1,000.00",305,COP,0
102183,ET AMCNO PRET USA VINTAGE A5 L34 14001662015,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662015,"ETIQUETA PAPEL EXP TAPERED, A5 L34","2,000.00",172,COP,0
102183,ET AMCNO PRET USA VINTAGE A5 L34 14001662015,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662015,"ETIQUETA PAPEL EXP TAPERED, A5 L34","3,000.00",130,COP,0
102183,ET AMCNO PRET USA VINTAGE A5 L34 14001662015,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662015,"ETIQUETA PAPEL EXP TAPERED, A5 L34","5,000.00",97,COP,0
102183,ET AMCNO PRET USA VINTAGE A5 L34 14001662015,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662015,"ETIQUETA PAPEL EXP TAPERED, A5 L34","7,000.00",85,COP,0
102183,ET AMCNO PRET USA VINTAGE A5 L34 14001662015,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662015,"ETIQUETA PAPEL EXP TAPERED, A5 L34","10,000.00",70,COP,0
102184,ET AMCNO PRET USA VINTAGE A6 L30 14001662016,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662016,"ETIQUETA PAPEL EXP TAPERED, A6 L30","1,000.00",305,COP,0
102184,ET AMCNO PRET USA VINTAGE A6 L30 14001662016,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662016,"ETIQUETA PAPEL EXP TAPERED, A6 L30","2,000.00",172,COP,0
102184,ET AMCNO PRET USA VINTAGE A6 L30 14001662016,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662016,"ETIQUETA PAPEL EXP TAPERED, A6 L30","3,000.00",130,COP,0
102184,ET AMCNO PRET USA VINTAGE A6 L30 14001662016,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662016,"ETIQUETA PAPEL EXP TAPERED, A6 L30","5,000.00",97,COP,0
102184,ET AMCNO PRET USA VINTAGE A6 L30 14001662016,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662016,"ETIQUETA PAPEL EXP TAPERED, A6 L30","7,000.00",85,COP,0
102184,ET AMCNO PRET USA VINTAGE A6 L30 14001662016,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662016,"ETIQUETA PAPEL EXP TAPERED, A6 L30","10,000.00",70,COP,0
102185,ET AMCNO PRET USA VINTAGE A6 L32 14001662017,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662017,"ETIQUETA PAPEL EXP TAPERED, A6 L32","1,000.00",305,COP,0
102185,ET AMCNO PRET USA VINTAGE A6 L32 14001662017,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662017,"ETIQUETA PAPEL EXP TAPERED, A6 L32","2,000.00",172,COP,0
102185,ET AMCNO PRET USA VINTAGE A6 L32 14001662017,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662017,"ETIQUETA PAPEL EXP TAPERED, A6 L32","3,000.00",130,COP,0
102185,ET AMCNO PRET USA VINTAGE A6 L32 14001662017,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662017,"ETIQUETA PAPEL EXP TAPERED, A6 L32","5,000.00",97,COP,0
102185,ET AMCNO PRET USA VINTAGE A6 L32 14001662017,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662017,"ETIQUETA PAPEL EXP TAPERED, A6 L32","7,000.00",85,COP,0
102185,ET AMCNO PRET USA VINTAGE A6 L32 14001662017,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662017,"ETIQUETA PAPEL EXP TAPERED, A6 L32","10,000.00",70,COP,0
102186,ET AMCNO PRET USA VINTAGE A6 L34 14001662018,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662018,"ETIQUETA PAPEL EXP TAPERED, A6 L34","1,000.00",305,COP,0
102186,ET AMCNO PRET USA VINTAGE A6 L34 14001662018,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662018,"ETIQUETA PAPEL EXP TAPERED, A6 L34","2,000.00",172,COP,0
102186,ET AMCNO PRET USA VINTAGE A6 L34 14001662018,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662018,"ETIQUETA PAPEL EXP TAPERED, A6 L34","3,000.00",130,COP,0
102186,ET AMCNO PRET USA VINTAGE A6 L34 14001662018,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662018,"ETIQUETA PAPEL EXP TAPERED, A6 L34","5,000.00",97,COP,0
102186,ET AMCNO PRET USA VINTAGE A6 L34 14001662018,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662018,"ETIQUETA PAPEL EXP TAPERED, A6 L34","7,000.00",85,COP,0
102186,ET AMCNO PRET USA VINTAGE A6 L34 14001662018,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662018,"ETIQUETA PAPEL EXP TAPERED, A6 L34","10,000.00",70,COP,0
102187,ET AMCNO PRET USA VINTAGE A7 L30 14001662019,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662019,"ETIQUETA PAPEL EXP TAPERED, A7 L30","1,000.00",305,COP,0
102187,ET AMCNO PRET USA VINTAGE A7 L30 14001662019,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662019,"ETIQUETA PAPEL EXP TAPERED, A7 L30","2,000.00",172,COP,0
102187,ET AMCNO PRET USA VINTAGE A7 L30 14001662019,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662019,"ETIQUETA PAPEL EXP TAPERED, A7 L30","3,000.00",130,COP,0
102187,ET AMCNO PRET USA VINTAGE A7 L30 14001662019,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662019,"ETIQUETA PAPEL EXP TAPERED, A7 L30","5,000.00",97,COP,0
102187,ET AMCNO PRET USA VINTAGE A7 L30 14001662019,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662019,"ETIQUETA PAPEL EXP TAPERED, A7 L30","7,000.00",85,COP,0
102187,ET AMCNO PRET USA VINTAGE A7 L30 14001662019,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662019,"ETIQUETA PAPEL EXP TAPERED, A7 L30","10,000.00",70,COP,0
102188,ET AMCNO PRET USA VINTAGE A7 L32 14001662020,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662020,"ETIQUETA PAPEL EXP TAPERED, A7 L32","1,000.00",305,COP,0
102188,ET AMCNO PRET USA VINTAGE A7 L32 14001662020,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662020,"ETIQUETA PAPEL EXP TAPERED, A7 L32","2,000.00",172,COP,0
102188,ET AMCNO PRET USA VINTAGE A7 L32 14001662020,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662020,"ETIQUETA PAPEL EXP TAPERED, A7 L32","3,000.00",130,COP,0
102188,ET AMCNO PRET USA VINTAGE A7 L32 14001662020,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662020,"ETIQUETA PAPEL EXP TAPERED, A7 L32","5,000.00",97,COP,0
102188,ET AMCNO PRET USA VINTAGE A7 L32 14001662020,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662020,"ETIQUETA PAPEL EXP TAPERED, A7 L32","7,000.00",85,COP,0
102188,ET AMCNO PRET USA VINTAGE A7 L32 14001662020,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662020,"ETIQUETA PAPEL EXP TAPERED, A7 L32","10,000.00",70,COP,0
102189,ET AMCNO PRET USA VINTAGE A7 L34 14001662021,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662021,"ETIQUETA PAPEL EXP TAPERED, A7 L34","1,000.00",305,COP,0
102189,ET AMCNO PRET USA VINTAGE A7 L34 14001662021,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662021,"ETIQUETA PAPEL EXP TAPERED, A7 L34","2,000.00",172,COP,0
102189,ET AMCNO PRET USA VINTAGE A7 L34 14001662021,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662021,"ETIQUETA PAPEL EXP TAPERED, A7 L34","3,000.00",130,COP,0
102189,ET AMCNO PRET USA VINTAGE A7 L34 14001662021,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662021,"ETIQUETA PAPEL EXP TAPERED, A7 L34","5,000.00",97,COP,0
102189,ET AMCNO PRET USA VINTAGE A7 L34 14001662021,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662021,"ETIQUETA PAPEL EXP TAPERED, A7 L34","7,000.00",85,COP,0
102189,ET AMCNO PRET USA VINTAGE A7 L34 14001662021,CN800069933,COMODIN SAS,Y,11/14/2022,,14001662021,"ETIQUETA PAPEL EXP TAPERED, A7 L34","10,000.00",70,COP,0
102197,ET CHEVI PPAL THE REAL CHOICE NUEVA IMAGEN 7100922 14010648001,CN800069933,COMODIN SAS,Y,4/1/2025,,14010648001,"ETI_PAPE_CHE_11X6_GENER_F-M, CRU120104",1,91,COP,0
102198,ST AMCNO ECO TALLAS JEANS T4 2023,CN800069933,COMODIN SAS,Y,3/11/2025,,JEANS T4,ST AMCNO ECO TALLAS JEANS T4,1,200,COP,0
102224,ET CHEVI HERITAGE PRET HIGH COSMO RELAXED T5 7101793 14010693005,CN800069933,COMODIN SAS,Y,10/1/2024,,14010693005,"ETI_PAPE_CHE_11X4_PRET_HERI_HIGH_COSM, 5",1,270,COP,0
102225,ET CHEVI HERITAGE PRET HIGH COSMO RELAXED T6 7101793 14010693006,CN800069933,COMODIN SAS,Y,10/1/2024,,14010693006,"ETI_PAPE_CHE_11X4_PRET_HERI_HIGH_COSM, 6",1,270,COP,0
102226,ET CHEVI HERITAGE PRET HIGH COSMO RELAXED T8 7101793 14010693007,CN800069933,COMODIN SAS,Y,10/1/2024,,14010693007,"ETI_PAPE_CHE_11X4_PRET_HERI_HIGH_COSM, 8",1,270,COP,0
102227,ET CHEVI HERITAGE PRET HIGH COSMO RELAXED T10 7101793 14010693001,CN800069933,COMODIN SAS,Y,10/1/2024,,14010693001,"ETI_PAPE_CHE_11X4_PRET_HERI_HIGH_COS, 10",1.00,270,COP,0
